date,seasonality,trend,noise,sales_amt
2016-01-31,2468.877750799885,3950,920.0127735323515,27338.890524332237
2016-02-01,2543.354719260523,3960,-1746.1648442054677,24757.189875055054
2016-02-02,2617.078036827749,3970,-470.6986193165719,26116.379417511176
2016-02-03,2690.0258576914975,3980,2124.331993994105,28794.3578516856
2016-02-04,2762.1765658380955,3990,-993.7733021066218,25758.403263731474
2016-02-05,2833.5087814555864,4000,-3836.842183987988,22996.6665974676
2016-02-06,2904.001367269001,4010,1091.4808728532676,28005.482240122266
2016-02-07,2973.6334348038185,4020,1832.6381669619534,28826.271601765773
2016-02-08,3042.3843505756263,4030,931.3818358102897,28003.766186385918
2016-02-09,3110.233742204338,4040,3005.225464665648,30155.459206869986
2016-02-10,3177.1615044508826,4050,-113.80410588826476,27113.357398562617
2016-02-11,3243.1478051749073,4060,-1480.955877785945,25822.19192738896
2016-02-12,3308.173091211393,4070,3264.360477568772,30642.533568780163
2016-02-13,3372.2180941647266,4080,1117.6161213069604,28569.83421547169
2016-02-14,3435.263836118336,4090,-4509.4512030149035,23015.81263310343
2016-02-15,3497.291635258234,4100,-390.0240872198605,27207.267548038373
2016-02-16,3558.283111408873,4110,-3763.628274759858,23904.654836649017
2016-02-17,3618.2201914795596,4120,-1422.763518406475,26315.456673073084
2016-02-18,3677.0851148199267,4130,-211.0190678974762,27596.06604692245
2016-02-19,3734.860438482774,4140,360.98959752442136,28235.850036007196
2016-02-20,3791.529042392811,4150,-2803.3290723807977,25138.19997001201
2016-02-21,3847.074134419689,4160,275.761494171727,28282.835628591416
2016-02-22,3901.479255353876,4170,1145.185678569825,29216.6649339237
2016-02-23,3954.7282837838884,4180,1671.521144664424,29806.24942844831
2016-02-24,4006.8054408733806,4190,443.4303193205401,28640.235760193922
2016-02-25,4057.6952950368063,4200,-719.0059829509453,27538.689312085862
2016-02-26,4107.382766512069,4210,-416.0840333066081,27901.29873320546
2016-02-27,4155.853131829041,4220,-1435.5618285534556,26940.291303275586
2016-02-28,4203.0920281723875,4230,2089.924885857654,30523.016914030042
2016-02-29,4249.08545763764,4240,2442.2199061932947,30931.305363830936
2016-03-01,4293.819791379014,4250,1175.6922373123687,29719.51202869138
2016-03-02,4337.281773647984,4260,1509.7188051812338,30107.00057882922
2016-03-03,4379.458525721216,4270,2641.5907177229774,31291.049243444195
2016-03-04,4420.337549716817,4280,810.4337550125798,29510.771304729395
2016-03-05,4459.906732297743,4290,1219.7523707064697,29969.65910300421
2016-03-06,4498.154348261216,4300,1282.7697653435807,30080.9241136048
2016-03-07,4535.06906401318,4310,-832.9248697806975,28012.144194232482
2016-03-08,4570.639940926668,4320,956.0973220476807,29846.737262974348
2016-03-09,4604.856438583172,4330,-3259.5005184252486,25675.355920157923
2016-03-10,4637.708417895981,4340,1968.9371463904033,30946.645564286384
2016-03-11,4669.186144114625,4350,1398.1520622459316,30417.338206360557
2016-03-12,4699.280289709475,4360,-2631.6317079436826,26427.648581765792
2016-03-13,4727.981937135712,4370,-3309.6441683249977,25788.337768810714
2016-03-14,4755.282581475769,4380,1053.7378735146845,30189.020454990452
2016-03-15,4781.174132959527,4390,-926.8498139611669,28244.324318998362
2016-03-16,4805.648919361504,4400,-87.27535917924475,29118.37356018226
2016-03-17,4828.699688274274,4410,421.0842933449134,29659.783981619188
2016-03-18,4850.319609257535,4420,2518.0797882398165,31788.39939749735
2016-03-19,4870.502275862103,4430,842.9144052879548,30143.416681150058
2016-03-20,4889.241707528284,4440,1241.1401321066558,30570.381839634938
2016-03-21,4906.532351358046,4450,-720.9938492134617,28635.538502144584
2016-03-22,4922.369083760461,4460,-131.22267191768285,29251.146411842776
2016-03-23,4936.747211969931,4470,-335.18706709496985,29071.560144874962
2016-03-24,4949.662475436765,4480,-735.4804821876291,28694.181993249138
2016-03-25,4961.111047089661,4490,2171.691872874773,31622.802919964433
2016-03-26,4971.089534469759,4500,-704.8035963359034,28766.285938133857
2016-03-27,4979.594980735896,4510,957.7828623825463,30447.377843118444
2016-03-28,4986.624865540777,4520,726.8404947007881,30233.465360241564
2016-03-29,4992.177105777821,4530,1044.0608644621416,30566.237970239963
2016-03-30,4996.250056198417,4540,-1043.3223814939224,28492.927674704493
2016-03-31,4998.842509899454,4550,754.2044600349275,30303.046969934385
2016-04-01,4999.953698680951,4560,-267.3852413299587,29292.568457350993
2016-04-02,4999.583293273689,4570,1729.263651464978,31298.846944738667
2016-04-03,4997.731403436787,4580,-806.3662562289154,28771.365147207875
2016-04-04,4994.398577925168,4590,-388.2148598762395,29196.183718048927
2016-04-05,4989.585804326961,4600,0.05352453540663505,29589.63932886237
2016-04-06,4983.29450877085,4610,1289.145526313215,30882.440035084066
2016-04-07,4975.5265555034875,4620,-3697.7839646156463,25897.74259088784
2016-04-08,4966.284246337072,4630,530.6402859986001,30126.924532335674
2016-04-09,4955.5703199672735,4640,-1406.450865605774,28189.1194543615
2016-04-10,4943.387951161702,4650,-4837.321904776871,24756.066046384833
2016-04-11,4929.7407498191515,4660,-2091.393948728669,27498.346801090483
2016-04-12,4914.632759899912,4670,-404.8233656308817,29179.809394269032
2016-04-13,4898.068458227451,4680,-1767.4799874560385,27810.588470771414
2016-04-14,4880.052753161843,4690,-2686.8739701119894,26883.178783049854
2016-04-15,4860.590983145306,4700,-402.221470714104,29158.369512431203
2016-04-16,4839.688915120321,4710,2373.8907128117535,31923.579627932075
2016-04-17,4817.352742820745,4720,-3230.6313233691158,26306.72141945163
2016-04-18,4793.589084936481,4730,1038.768688024182,30562.357772960662
2016-04-19,4768.404983152228,4740,3814.7345425796943,33323.139525731924
2016-04-20,4741.807900060859,4750,1106.0292200888512,30597.83712014971
2016-04-21,4713.805716952105,4760,444.4069392417197,29918.212656193824
2016-04-22,4684.406731477157,4770,81.76579537842545,29536.172526855582
2016-04-23,4653.6196551898975,4780,226.0917476873984,29659.711402877296
2016-04-24,4621.453610965468,4790,-2022.6440906023963,27388.809520363073
2016-04-25,4587.918130296972,4800,-849.269061682526,28538.649068614446
2016-04-26,4553.023150471082,4810,779.639208103382,30142.662358574464
2016-04-27,4516.77901162342,4820,484.0110902953319,29820.790101918752
2016-04-28,4479.196453674547,4830,831.6977857333911,30140.89423940794
2016-04-29,4440.286613147466,4840,-2325.989529917371,26954.297083230096
2016-04-30,4400.0610198676795,4850,1462.7068542796774,30712.767874147357
2016-05-01,4358.531593546608,4860,-1958.847657086174,27259.68393646043
2016-05-02,4315.7106402495565,4870,509.76064635324656,29695.471286602802
2016-05-03,4271.6108487491365,4880,445.1376125251058,29596.74846127424
2016-05-04,4226.245286765318,4890,-442.3260633773695,28673.91922338795
2016-05-05,4179.627397093184,4900,3727.810033862373,32807.43743095556
2016-05-06,4131.770993619549,4910,2553.4590278197406,31595.23002143929
2016-05-07,4082.6902572295826,4920,1141.4923301057083,30144.182587335294
2016-05-08,4032.399731604722,4930,2325.8824532165495,31288.28218482127
2016-05-09,3980.9143189130787,4940,1533.307128006332,30454.221446919408
2016-05-10,3928.249275393574,4950,-453.4409305286227,28424.80834486495
2016-05-11,3874.4202068352074,4960,959.5618241449926,29793.982030980198
2016-05-12,3819.443063952713,4970,-989.6784560733855,27799.764607879326
2016-05-13,3763.3341376600433,4980,965.239860851373,29708.573998511416
2016-05-14,3706.110054242982,4990,1854.0021839835615,30550.112238226542
2016-05-15,3647.7877704324437,5000,1071.195631321564,29718.983401754005
2016-05-16,3588.384568379811,5010,786.2523888986756,29384.636957278486
2016-05-17,3527.918050535886,5020,255.5528037644026,28803.47085430029
2016-05-18,3466.4061344348856,5030,3774.519166305649,32270.925300740535
2016-05-19,3403.867047385082,5040,-3255.3450621740603,25188.521985211024
2016-05-20,3340.3193210676695,5050,-3170.3723683494845,25219.946952718186
2016-05-21,3275.7817860454234,5060,-986.7537225286916,27349.028063516733
2016-05-22,3210.273566182818,5070,-377.1166912613321,27903.156874921486
2016-05-23,3143.814072979174,5080,565.7648687917242,28789.5789417709
2016-05-24,3076.4229998166425,5090,-886.8539554405294,27279.569044376112
2016-05-25,3008.1203161246117,5100,-166.27920139241724,27941.841114732197
2016-05-26,2938.9262614623667,5110,2523.9457643832147,30572.87202584558
2016-05-27,2868.861339521627,5120,-1112.2055337159788,26876.655805805647
2016-05-28,2797.9463120508817,5130,1017.4631366112046,28945.409448662085
2016-05-29,2726.202192703255,5140,608.8372951916081,28475.039487894865
2016-05-30,2653.6502408096694,5150,1390.3310656951635,29193.981306504837
2016-05-31,2580.311955079269,5160,-2780.317450202234,24959.994504877035
2016-06-01,2506.2090672288778,5170,1982.12497202696,29658.334039255835
2016-06-02,2431.363535543453,5180,-2755.8722246048046,24855.491310938647
2016-06-03,2355.797538369316,5190,350.5417489877003,27896.339287357016
2016-06-04,2279.5334675423014,5200,70.16694586918395,27549.700413411483
2016-06-05,2202.593921752476,5210,-2005.704940295618,25406.888981456857
2016-06-06,2125.001699847774,5220,909.026448113416,28254.028147961188
2016-06-07,2046.7797940781056,5230,-2851.214317679409,24425.565476398697
2016-06-08,1967.9513832823347,5240,-194.90600772579708,27013.04537555654
2016-06-09,1888.5398260198276,5250,-1190.6438817592375,25947.89594426059
2016-06-10,1808.5686536488354,5260,-1444.6693629832166,25623.89929066562
2016-06-11,1728.0615633536668,5270,2085.9795795745886,29084.041142928254
2016-06-12,1647.0424111226534,5280,-2915.731089674016,24011.311321448637
2016-06-13,1565.535204679138,5290,-260.59674980073,26594.938454878407
2016-06-14,1483.5640963674507,5300,-724.348228711344,26059.21586765611
2016-06-15,1401.1533759960828,5310,-2899.2655919819013,23811.887784014183
2016-06-16,1318.3274636400408,5320,-3147.6550431522173,23490.672420487826
2016-06-17,1235.1109024046852,5330,-1378.0405526326288,25187.070349772057
2016-06-18,1151.5283511530622,5340,-1803.0346835065397,24688.493667646522
2016-06-19,1067.6045771989754,5350,-1372.8372111517222,25044.76736604725
2016-06-20,983.3644489678879,5360,1509.202654708064,27852.567103675952
2016-06-21,898.8329286278108,5370,-1037.7693761652777,25231.063552462532
2016-06-22,814.0350646925868,5380,-1073.4943824268594,25120.540682265728
2016-06-23,728.9959845993701,5390,551.4196356904994,26670.415620289867
2016-06-24,643.7408872629035,5400,-2332.8700130747293,23710.87087418817
2016-06-25,558.2950356084746,5410,-88.36093232753399,25879.93410328094
2016-06-26,472.6837490860012,5420,3932.705104364324,29825.388853450328
2016-06-27,386.93239616731404,5430,909.9122563777194,26726.844652545034
2016-06-28,301.06638682896636,5440,1579.4696600591553,27320.536046888123
2016-06-29,215.1111650226564,5450,262.5436426097909,25927.654807632447
2016-06-30,129.0922011356622,5460,2603.00287442036,28192.095075556022
2016-07-01,43.0349844434425,5470,-3172.1558706925484,22340.879113750892
2016-07-02,-43.03498444343882,5480,3340.6192216416653,28777.584237198225
2016-07-03,-129.0922011356585,5490,472.8363792419038,25833.744178106244
2016-07-04,-215.1111650226527,5500,-1177.5445277476315,24107.344307229716
2016-07-05,-301.06638682896266,5510,-1770.525366976138,23438.4082461949
2016-07-06,-386.93239616731046,5520,-1693.9946398091408,23439.072964023548
2016-07-07,-472.6837490859888,5530,-3161.3869476157897,21895.929303298224
2016-07-08,-558.295035608471,5540,3202.393613579807,28184.098577971337
2016-07-09,-643.7408872629087,5550,3741.376466050099,28647.63557878719
2016-07-10,-728.9959845993753,5560,-108.32087700736777,24722.683138393255
2016-07-11,-814.0350646925833,5570,628.8163575054981,25384.781292812913
2016-07-12,-898.8329286278074,5580,1395.5405586579568,26076.707630030152
2016-07-13,-983.3644489678843,5590,1711.1954886630945,26317.83103969521
2016-07-14,-1067.6045771989805,5600,-1982.2807136174722,22550.11470918355
2016-07-15,-1151.5283511530588,5610,-2153.579120974022,22304.892527872922
2016-07-16,-1235.1109024046732,5620,1249.1645573175929,25634.053654912917
2016-07-17,-1318.3274636400372,5630,1062.9424519606162,25374.614988320576
2016-07-18,-1401.153375996079,5640,2815.2959831197745,27054.142607123693
2016-07-19,-1483.564096367447,5650,-2445.6002268967877,21720.83567673576
2016-07-20,-1565.5352046791343,5660,593.2423651503027,24687.707160471167
2016-07-21,-1647.0424111226498,5670,2339.8976045497984,26362.85519342715
2016-07-22,-1728.0615633536631,5680,711.6425844856096,24663.581021131948
2016-07-23,-1808.5686536488315,5690,-1198.560290843939,22682.87105550723
2016-07-24,-1888.5398260198242,5700,-3218.908005454081,20592.552168526097
2016-07-25,-1967.951383282331,5710,3039.705637088405,26781.754253806073
2016-07-26,-2046.7797940781104,5720,-181.38803447889728,23491.832171442995
2016-07-27,-2125.0016998477627,5730,-1755.24762250863,21849.75067764361
2016-07-28,-2202.593921752473,5740,-57.09803917924486,23480.308039068284
2016-07-29,-2279.53346754229,5750,2441.3357626916295,25911.80229514934
2016-07-30,-2355.7975383693206,5760,186.36874189433004,23590.57120352501
2016-07-31,-2431.36353554345,5770,-2167.2745007777103,21171.361963678843
2016-08-01,-2506.209067228875,5780,-1141.1415127004832,22132.64942007064
2016-08-02,-2580.3119550792658,5790,-1201.2267671351906,22008.461277785544
2016-08-03,-2653.6502408096667,5800,1983.4176368400058,25129.767396030336
2016-08-04,-2726.2021927032524,5810,753.337789597491,23837.13559689424
2016-08-05,-2797.946312050879,5820,-504.7645987012931,22517.289089247824
2016-08-06,-2868.8613395216244,5830,1195.7625856752477,24156.901246153626
2016-08-07,-2938.926261462364,5840,-325.1742688886077,22575.899469649026
2016-08-08,-3008.120316124609,5850,891.1239162287217,23733.00360010411
2016-08-09,-3076.4229998166325,5860,160.2621535553499,22943.839153738718
2016-08-10,-3143.814072979172,5870,2916.706128666245,25642.892055687076
2016-08-11,-3210.2735661828224,5880,909.531060567093,23579.25749438427
2016-08-12,-3275.7817860454215,5890,2532.4796677688073,25146.697881723383
2016-08-13,-3340.3193210676673,5900,1838.3378452207853,24398.018524153114
2016-08-14,-3403.867047385079,5910,66.31706740275138,22572.45002001767
2016-08-15,-3466.40613443489,5920,725.0108697911362,23178.604735356246
2016-08-16,-3527.91805053589,5930,1943.8935846826353,24345.975534146746
2016-08-17,-3588.384568379808,5940,-1126.515770040599,21225.099661579596
2016-08-18,-3647.787770432434,5950,1952.674457924506,24254.88668749207
2016-08-19,-3706.1100542429795,5960,-890.6747271649248,21363.215218592097
2016-08-20,-3763.3341376600406,5970,-2151.4138346475484,20055.25202769241
2016-08-21,-3819.4430639527104,5980,-730.4356157297007,21430.121320317587
2016-08-22,-3874.4202068352047,5990,4311.208182191455,26426.787975356252
2016-08-23,-3928.2492753935717,6000,3003.9995742782894,25075.750298884715
2016-08-24,-3980.9143189130764,6010,-1301.042390997405,20728.043290089518
2016-08-25,-4032.39973160472,6020,3075.109967801717,25062.710236196996
2016-08-26,-4082.6902572295803,6030,-1342.1869900580443,20605.122752712374
2016-08-27,-4131.770993619546,6040,-1081.5809042350083,20826.648102145446
2016-08-28,-4179.627397093182,6050,42.01310961735786,21912.385712524178
2016-08-29,-4226.245286765311,6060,-295.7942047296284,21537.96050850506
2016-08-30,-4271.610848749134,6070,-271.749240404271,21526.639910846596
2016-08-31,-4315.710640249555,6080,117.37360336614485,21881.66296311659
2016-09-01,-4358.531593546611,6090,-483.90973364693576,21247.558672806455
2016-09-02,-4400.061019867678,6100,1707.3279441332252,23407.266924265547
2016-09-03,-4440.286613147464,6110,194.05161296191707,21863.76499981445
2016-09-04,-4479.196453674545,6120,-2626.6770961788225,19014.126450146636
2016-09-05,-4516.779011623423,6130,-2636.6926378052826,18976.528350571294
2016-09-06,-4553.023150471081,6140,2037.1943132782571,23624.171162807175
2016-09-07,-4587.918130296966,6150,-12.442994210967537,21549.638875492066
2016-09-08,-4621.453610965466,6160,-1932.1558344056573,19606.390554628877
2016-09-09,-4653.619655189897,6170,1088.1845683524327,22604.564913162536
2016-09-10,-4684.4067314771555,6180,366.76213326027045,21862.355401783116
2016-09-11,-4713.805716952104,6190,-2298.294904323033,19177.899378724862
2016-09-12,-4741.807900060858,6200,859.7731028798912,22317.965202819036
2016-09-13,-4768.404983152227,6210,-1020.81253998978,20420.782476857992
2016-09-14,-4793.5890849364805,6220,-677.8393286559975,20748.57158640752
2016-09-15,-4817.352742820744,6230,-738.8626944004839,20673.784562778772
2016-09-16,-4839.68891512032,6240,944.7696493115117,22345.08073419119
2016-09-17,-4860.5909831453055,6250,1326.451873637409,22715.860890492102
2016-09-18,-4880.05275316184,6260,2982.723525438788,24362.67077227695
2016-09-19,-4898.06845822745,6270,819.0882540449758,22191.019795817527
2016-09-20,-4914.6327598999105,6280,1904.9345449340203,23270.30178503411
2016-09-21,-4929.740749819152,6290,-2737.999863933269,18622.259386247577
2016-09-22,-4943.3879511617015,6300,-4154.5158207806235,17202.096228057675
2016-09-23,-4955.570319967273,6310,-961.805350382875,20392.624329649854
2016-09-24,-4966.284246337072,6320,729.0988890906567,22082.814642753583
2016-09-25,-4975.5265555034875,6330,-136.75138652052144,21217.722057975992
2016-09-26,-4983.29450877085,6340,712.1514393767824,22068.856930605933
2016-09-27,-4989.58580432696,6350,-874.6168948418713,20485.797300831167
2016-09-28,-4994.398577925168,6360,2698.7024198089093,24064.303841883742
2016-09-29,-4997.731403436786,6370,3696.5403573680805,25068.808953931293
2016-09-30,-4999.583293273689,6380,-1588.242987960941,19792.17371876537
2016-10-01,-4999.953698680951,6390,1832.7468356152788,23222.793136934328
2016-10-02,-4998.842509899454,6400,1081.4493828252685,22482.60687292581
2016-10-03,-4996.250056198417,6410,-1475.7763279676012,19937.973615833984
2016-10-04,-4992.177105777822,6420,-1094.317590949195,20333.50530327298
2016-10-05,-4986.624865540777,6430,-1870.5646253299642,19572.81050912926
2016-10-06,-4979.594980735896,6440,1589.130170728055,23049.53518999216
2016-10-07,-4971.089534469759,6450,-2391.9191300961993,19086.99133543404
2016-10-08,-4961.111047089663,6460,-435.0834663848969,21063.805486525438
2016-10-09,-4949.662475436766,6470,-1742.8977327188672,19777.43979184437
2016-10-10,-4936.747211969933,6480,2182.777151653303,23726.02993968337
2016-10-11,-4922.369083760461,6490,-992.5392267432859,20575.091689496254
2016-10-12,-4906.532351358047,6500,-5370.355798203001,16223.111850438952
2016-10-13,-4889.241707528285,6510,4084.9693701091505,25705.727662580863
2016-10-14,-4870.502275862104,6520,-405.19217586565134,21244.305548272245
2016-10-15,-4850.319609257535,6530,917.2476467564661,22596.928037498932
2016-10-16,-4828.699688274275,6540,-2808.8951687270473,18902.40514299868
2016-10-17,-4805.648919361505,6550,-933.7006433613718,20810.650437277123
2016-10-18,-4781.174132959531,6560,-1985.3445904163439,19793.481276624123
2016-10-19,-4755.282581475769,6570,2667.6575874736673,24482.3750059979
2016-10-20,-4727.981937135714,6580,-387.0468074898747,21464.97125537441
2016-10-21,-4699.28028970948,6590,-1404.4075677731996,20486.31214251732
2016-10-22,-4669.18614411463,6600,-250.48501246760142,21680.328843417767
2016-10-23,-4637.708417895981,6610,1498.7025477675866,23470.994129871604
2016-10-24,-4604.856438583176,6620,-904.2945862694992,21110.848975147324
2016-10-25,-4570.639940926673,6630,-26.04228844504019,22033.317770628284
2016-10-26,-4535.069064013177,6640,518.5119579792777,22623.4428939661
2016-10-27,-4498.154348261216,6650,-115.38098607047264,22036.46466566831
2016-10-28,-4459.906732297743,6660,-516.1146531233832,21683.978614578875
2016-10-29,-4420.337549716824,6670,-1547.8801108225105,20701.782339460668
2016-10-30,-4379.458525721213,6680,-6005.5733959991285,16294.968078279659
2016-10-31,-4337.281773647984,6690,-370.43264965533666,21982.28557669668
2016-11-01,-4293.819791379016,6700,895.4826407368962,23301.66284935788
2016-11-02,-4249.085457637641,6710,458.54436746704783,22919.45890982941
2016-11-03,-4203.09202817239,6720,1485.1560472146768,24002.06401904229
2016-11-04,-4155.853131829041,6730,-1463.6924547529054,21110.454413418054
2016-11-05,-4107.382766512073,6740,1818.322551981935,24450.93978546986
2016-11-06,-4057.6952950368036,6750,-259.1435802320271,22433.16112473117
2016-11-07,-4006.805440873383,6760,-254.95813900476105,22498.23642012186
2016-11-08,-3954.7282837838875,6770,1124.3634888994077,23939.635205115523
2016-11-09,-3901.479255353881,6780,-1092.6059397244094,21785.91480492171
2016-11-10,-3847.074134419689,6790,508.8853571707986,23451.811222751112
2016-11-11,-3791.529042392814,6800,-2114.1054009300537,20894.36555667713
2016-11-12,-3734.8604384827795,6810,245.78264235447682,23320.922203871698
2016-11-13,-3677.085114819932,6820,51.90329472195449,23194.81817990202
2016-11-14,-3618.2201914795623,6830,-1346.7721601605072,21865.00764835993
2016-11-15,-3558.2831114088763,6840,-5000.735301857326,18280.981586733797
2016-11-16,-3497.2916352582397,6850,-2804.840219634643,20547.868145107117
2016-11-17,-3435.2638361183353,6860,-4246.244330022071,19178.491833859596
2016-11-18,-3372.2180941647293,6870,1235.2995154175567,24733.081421252824
2016-11-19,-3308.1730912113953,6880,-5475.700191187947,18096.12671760066
2016-11-20,-3243.147805174913,6890,-943.1816312162418,22703.670563608845
2016-11-21,-3177.161504450889,6900,1767.0600133625687,25489.898508911683
2016-11-22,-3110.2337422043406,6910,2154.9887931350418,25954.7550509307
2016-11-23,-3042.3843505756363,6920,2657.245749372617,26534.86139879698
2016-11-24,-2973.6334348038245,6930,2551.9073265962697,26508.273891792443
2016-11-25,-2904.0013672690075,6940,-471.54741530970034,23564.45121742129
2016-11-26,-2833.508781455593,6950,2668.9061742946433,26785.39739283905
2016-11-27,-2762.176565838106,6960,417.4176376911362,24615.24107185303
2016-11-28,-2690.025857691493,6970,-2402.991089593794,21876.983052714713
2016-11-29,-2617.0780368277487,6980,-855.0381666614909,23507.88379651076
2016-11-30,-2543.3547192605292,6990,2809.7835553733325,27256.428836112802
2016-12-01,-2468.8777507998952,7000,-387.6626766340125,24143.45957256609
2016-12-02,-2393.6692005789387,7010,915.406692261173,25531.737491682237
2016-12-03,-2317.7513545142533,7020,-608.4525515739819,24093.796093911766
2016-12-04,-2241.146708702054,7030,-275.9281952632947,24512.92509603465
2016-12-05,-2163.8779627521676,7040,2679.3228011562346,27555.444838404066
2016-12-06,-2085.968013061582,7050,134.69834758317344,25098.73033452159
2016-12-07,-2007.4399460298655,7060,1210.1986697309355,26262.75872370107
2016-12-08,-1928.3170312180384,7070,357.46066596157107,25499.143634743534
2016-12-09,-1848.622714453363,7080,-2154.7938084696943,23076.583477076943
2016-12-10,-1768.3806108818576,7090,1437.3194838885272,26758.93887300667
2016-12-11,-1687.6144979705684,7100,609.7926686694062,26022.178170698837
2016-12-12,-1606.348308461827,7110,3743.4684804241083,29247.12017196228
2016-12-13,-1524.606123281444,7120,3365.770388410198,28961.164265128755
2016-12-14,-1442.412164403046,7130,-1455.0694019636962,24232.518433633257
2016-12-15,-1359.7907876705317,7140,-3191.2481690198147,22588.961043309653
2016-12-16,-1276.766475580933,7150,-1845.177816374189,24028.055708044878
2016-12-17,-1193.3638300297512,7160,574.0112634295538,26540.647433399805
2016-12-18,-1109.6075650208306,7170,-515.6157567522778,25544.77667822689
2016-12-19,-1025.5224993431018,7180,-151.63953546770566,26002.837965189196
2016-12-20,-941.1335492162208,7190,-304.76451754166294,25944.101933242117
2016-12-21,-856.4657209073903,7200,-313.99403278304663,26029.54024630956
2016-12-22,-771.5441033214107,7210,-3193.974562362933,23244.481334315657
2016-12-23,-686.3938605663316,7220,-1448.0889323595777,25085.517207074092
2016-12-24,-601.040224496765,7230,-2363.1187359732835,24265.84103952995
2016-12-25,-515.5084872371784,7240,526.9255871657687,27251.417099928593
2016-12-26,-429.8239936872392,7250,-2142.859218749614,24677.316787563148
2016-12-27,-344.0121340115999,7260,1642.2108291848597,28558.19869517326
2016-12-28,-258.0983361162721,7270,1531.7095292189692,28543.611193102697
2016-12-29,-172.1080581137347,7280,3465.3636033505695,30573.255545236832
2016-12-30,-86.06678077918208,7290,2880.994003464053,30084.92722268487
2016-12-31,6.432490598706546e-12,7300,721.6522513869535,28021.65225138696
2017-01-01,86.06678077916831,7310,1577.8845109055837,28973.951291684753
2017-01-02,172.10805811372092,7320,-3957.5834873906556,23534.524570723064
2017-01-03,258.09833611625834,7330,2137.8941009801983,29725.992437096458
2017-01-04,344.01213401160396,7340,101.09836050736985,27785.110494518976
2017-01-05,429.8239936872343,7350,-417.74068189059983,27362.083311796636
2017-01-06,515.5084872371647,7360,640.165673800328,28515.674161037496
2017-01-07,601.0402244967689,7370,-182.41284041681055,27788.62738407996
2017-01-08,686.3938605663267,7380,-1019.2901080079937,27047.103752558334
2017-01-09,771.5441033214058,7390,83.55505321727931,28245.099156538683
2017-01-10,856.4657209073853,7400,-1641.8093358325548,26614.65638507483
2017-01-11,941.1335492162247,7410,-559.4075462833632,27791.72600293286
2017-01-12,1025.522499343097,7420,-3165.341681426638,25280.18081791646
2017-01-13,1109.6075650208259,7430,-3219.5450783166375,25320.062486704188
2017-01-14,1193.3638300297462,7440,1696.6071021228333,30329.97093215258
2017-01-15,1276.766475580937,7450,317.34573631025404,29044.11221189119
2017-01-16,1359.7907876705267,7460,-3175.0170379255305,25644.773749745
2017-01-17,1442.4121644030413,7470,-3004.709486964215,25907.70267743883
2017-01-18,1524.6061232814475,7480,509.60857391305905,29514.214697194504
2017-01-19,1606.3483084618222,7490,-1429.90234456003,27666.445963901795
2017-01-20,1687.6144979705637,7500,-1466.0575372051383,27721.556960765425
2017-01-21,1768.3806108818528,7510,-914.3676045055375,28364.013006376317
2017-01-22,1848.6227144533666,7520,1782.4039269046295,31151.026641357996
2017-01-23,1928.3170312180337,7530,2892.238247827852,32350.555279045886
2017-01-24,2007.4399460298612,7540,1403.250864508305,30950.690810538166
2017-01-25,2085.9680130615775,7550,-416.45826521804605,29219.50974784353
2017-01-26,2163.8779627521553,7560,725.6054732047844,30449.48343595694
2017-01-27,2241.1467087020496,7570,1385.3742636092331,31196.520972311282
2017-01-28,2317.7513545142488,7580,1629.9339201966504,31527.6852747109
2017-01-29,2393.669200578942,7590,-1692.9638679277,28290.70533265124
2017-01-30,2468.877750799884,7600,71.04303120156227,30139.920782001445
2017-01-31,2543.354719260518,7610,2534.7329685784052,32688.087687838924
2017-02-01,2617.0780368277447,7620,-2397.787821150527,27839.290215677218
2017-02-02,2690.025857691497,7630,-1777.5556098190757,28542.47024787242
2017-02-03,2762.1765658380946,7640,2021.9983776544357,32424.17494349253
2017-02-04,2833.5087814555823,7650,-1058.6130246632576,29424.895756792324
2017-02-05,2904.001367268996,7660,-126.8465110916674,30437.15485617733
2017-02-06,2973.633434803821,7670,-667.3606500239088,29976.272784779914
2017-02-07,3042.384350575626,7680,-1641.3156094050476,29081.06874117058
2017-02-08,3110.23374220433,7690,-3163.876951154615,27636.356791049715
2017-02-09,3177.161504450892,7700,-160.49546458752133,30716.66603986337
2017-02-10,3243.1478051749095,7710,-195.5763267139616,30757.571478460948
2017-02-11,3308.173091211392,7720,259.3155597545819,31287.488650965974
2017-02-12,3372.2180941647193,7730,252.0031816149324,31354.22127577965
2017-02-13,3435.2638361183385,7740,-2997.0732236163117,28178.190612502025
2017-02-14,3497.2916352582365,7750,-229.74421242573388,31017.547422832504
2017-02-15,3558.2831114088726,7760,2859.8471080747167,34178.13021948359
2017-02-16,3618.220191479559,7770,-322.45757861022156,31065.762612869337
2017-02-17,3677.085114819929,7780,4387.307773529455,35844.392888349386
2017-02-18,3734.860438482776,7790,3320.6729625494695,34845.53340103225
2017-02-19,3791.5290423928104,7800,-1122.1186889243345,30469.410353468476
2017-02-20,3847.0741344196913,7810,4794.501968184329,36451.57610260402
2017-02-21,3901.4792553538778,7820,132.20670327685602,31853.685958630736
2017-02-22,3954.7282837838848,7830,-3010.7453942418388,28773.982889542047
2017-02-23,4006.80544087338,7840,-3161.1693329911905,28685.63610788219
2017-02-24,4057.6952950368063,7850,-567.0100016463065,31340.6852933905
